verification_queue,verification_priority,edge_id,source_strut_id,node_u,node_v,phase2b4_automated_review_label,phase2b4_automated_review_status,phase2c_triage_bucket,phase2c_label,phase2c_status,phase2c_confidence_tier,phase2c_reason,phase2b3_missing_evidence_count,ct_anomaly_rank,ct_missing_material_anomaly_score,occupied_axial_fraction,longest_low_area_gap_fraction,area_mean_voxels2,core_minus_background_contrast,negative_template_residual,bridge_connected_26,threshold_stability_occupied_fraction_range,local_registration_stability_voxels,orientation_key,boundary_bin,spatial_region
remaining_review_required_677_second_priority,139,E_N005411_N005415,9587,N005411,N005415,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,447,3.25,0.0,1.0,0.0,0.08791208791208792,1.4,False,0.0,2.5,ori011,boundary,r221
remaining_review_required_677_second_priority,140,E_N005411_N006675,11820,N005411,N006675,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,448,3.25,0.0,1.0,0.0,0.12633832976445397,1.4,False,0.0,2.5,ori011,boundary,r221
remaining_review_required_677_second_priority,141,E_N009225_N009349,16692,N009225,N009349,manual_review_uncertain,blocked_manual_review,uncertain_threshold_sensitive,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,2,452,3.25,1.0,0.0,5.375,8.034782608695652,3.0,True,1.0,0.22483828648026885,ori110,boundary,r002
remaining_review_required_677_second_priority,142,E_N009947_N009951,17903,N009947,N009951,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,7,453,3.25,0.0,1.0,0.0,-0.6260303687635574,1.4,False,0.0,2.5,ori011,boundary,r222
remaining_review_required_677_second_priority,143,E_N010073_N010077,18159,N010073,N010077,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,7,454,3.25,0.0,1.0,0.0,-0.8396761133603239,1.4,False,0.0,2.5,ori011,boundary,r222
remaining_review_required_677_second_priority,144,E_N003899_N005163,9144,N003899,N005163,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,455,3.2458333333333336,0.0,1.0,0.20833333333333334,1.2591743119266054,1.25,False,0.5833333333333334,2.5,ori011,boundary,r211
remaining_review_required_677_second_priority,145,E_N007301_N008565,15192,N007301,N008565,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,7,456,3.2354166666666666,0.0,1.0,0.125,-0.3685092127303183,1.25,False,0.5416666666666666,2.5,ori011,boundary,r212
remaining_review_required_677_second_priority,146,E_N009191_N009195,16367,N009191,N009195,manual_review_possible_unintended_disconnected,blocked_manual_review,possible_disconnected_instability_or_evidence_shortfall,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,5,457,3.2354166666666666,0.08333333333333333,0.9166666666666666,0.4583333333333333,0.25316455696202533,1.5,False,0.20833333333333334,2.5,ori011,boundary,r202
remaining_review_required_677_second_priority,147,E_N004570_N004590,8146,N004570,N004590,manual_review_uncertain,blocked_manual_review,uncertain_mixed_evidence,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,3,458,3.225,0.75,0.25,6.416666666666667,1.5196357427433125,2.8333333333333335,False,0.16666666666666663,1.1403416799873591,ori101,boundary,r101
remaining_review_required_677_second_priority,148,E_N005033_N006297,11160,N005033,N006297,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,459,3.225,0.0,1.0,0.0,0.6586715867158671,1.25,False,0.5,2.5,ori011,boundary,r211
remaining_review_required_677_second_priority,149,E_N001688_N002811,4997,N001688,N002811,manual_review_uncertain,blocked_manual_review,uncertain_mixed_evidence,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,3,460,3.2187500000000004,0.7916666666666666,0.20833333333333334,11.0,2.7404580152671754,2.9,False,0.20833333333333326,0.5351511412088454,ori101,interior,r110
remaining_review_required_677_second_priority,150,E_N009082_N009085,16146,N009082,N009085,manual_review_uncertain,blocked_manual_review,uncertain_threshold_sensitive,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,2,461,3.2083333333333335,1.0,0.0,5.875,3.985103626943005,3.0,True,0.8333333333333334,2.5,ori110,boundary,r002
remaining_review_required_677_second_priority,151,E_N000624_N001763,3115,N000624,N001763,manual_review_possible_unintended_disconnected,blocked_manual_review,possible_disconnected_instability_or_evidence_shortfall,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,5,462,3.2069444444444444,0.041666666666666664,0.9583333333333334,0.3333333333333333,1.2666666666666666,1.2111111111111112,False,0.9166666666666666,1.7880693468452007,ori011,boundary,r210
remaining_review_required_677_second_priority,152,E_N002015_N002136,3773,N002015,N002136,manual_review_possible_unintended_disconnected,blocked_manual_review,possible_disconnected_instability_or_evidence_shortfall,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,5,463,3.2062500000000003,0.041666666666666664,0.9583333333333334,0.8333333333333334,0.8436692506459949,1.2,False,0.9583333333333334,1.8422723614841832,ori011,boundary,r220
remaining_review_required_677_second_priority,153,E_N000366_N000501,860,N000366,N000501,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,7,464,3.2041666666666666,0.0,1.0,0.0,-0.06021290751829674,1.25,False,0.4166666666666667,2.5,ori011,boundary,r210
remaining_review_required_677_second_priority,154,E_N001505_N002769,4892,N001505,N002769,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,465,3.2041666666666666,0.0,1.0,0.0,2.1276041666666665,1.25,False,0.4166666666666667,2.5,ori011,boundary,r210
remaining_review_required_677_second_priority,155,E_N002765_N002769,4895,N002765,N002769,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,466,3.2041666666666666,0.0,1.0,0.0,1.85480093676815,1.25,False,0.4166666666666667,2.5,ori011,boundary,r210
remaining_review_required_677_second_priority,156,E_N005454_N006577,11681,N005454,N006577,manual_review_uncertain,blocked_manual_review,uncertain_mixed_evidence,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,3,467,3.2041666666666666,0.5833333333333334,0.4166666666666667,8.166666666666666,0.7006845052893591,2.5,False,0.08333333333333337,0.2345138387028366,ori101,near_boundary,r021
remaining_review_required_677_second_priority,157,E_N006293_N006297,11163,N006293,N006297,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,468,3.2041666666666666,0.0,1.0,0.125,0.2892561983471074,1.25,False,0.4166666666666667,2.5,ori011,boundary,r211
remaining_review_required_677_second_priority,158,E_N000744_N000879,1520,N000744,N000879,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,7,469,3.197916666666667,0.041666666666666664,0.9583333333333334,0.125,-0.2892728003214142,1.4,False,0.125,2.5,ori011,boundary,r220
remaining_review_required_677_second_priority,159,E_N002135_N003399,6024,N002135,N003399,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,470,3.197916666666667,0.041666666666666664,0.9583333333333334,0.16666666666666666,0.870201096892139,1.4,False,0.125,2.5,ori011,boundary,r220
remaining_review_required_677_second_priority,160,E_N004533_N004535,8057,N004533,N004535,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,471,3.1958333333333337,0.0,1.0,0.08333333333333333,0.7137476459510358,1.2,False,0.5833333333333334,2.5,ori110,boundary,r221
remaining_review_required_677_second_priority,161,E_N006167_N007431,13176,N006167,N007431,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,7,472,3.19375,0.0,1.0,0.08333333333333333,-0.24675324675324675,1.25,False,0.375,2.5,ori011,boundary,r212
remaining_review_required_677_second_priority,162,E_N008379_N008399,15122,N008379,N008399,manual_review_uncertain,blocked_manual_review,uncertain_mixed_evidence,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,3,473,3.1916666666666664,0.75,0.25,6.958333333333333,1.2700617283950617,2.8,False,0.16666666666666663,0.538346880585935,ori101,near_boundary,r112
remaining_review_required_677_second_priority,163,E_N000861_N000876,3531,N000861,N000876,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,474,3.185416666666667,0.0,1.0,0.041666666666666664,0.1242556570067487,1.2,False,0.5416666666666666,1.8816835069634312,ori110,boundary,r220
remaining_review_required_677_second_priority,164,E_N003273_N003275,5785,N003273,N003275,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,475,3.185416666666667,0.0,1.0,0.041666666666666664,0.3820120537783959,1.2,False,0.5416666666666666,2.5,ori110,boundary,r220
remaining_review_required_677_second_priority,165,E_N000492_N000627,1080,N000492,N000627,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,7,476,3.1833333333333336,0.0,1.0,0.0,-0.3058900097624471,1.25,False,0.3333333333333333,2.5,ori011,boundary,r210
remaining_review_required_677_second_priority,166,E_N001129_N001133,2015,N001129,N001133,manual_review_possible_unintended_disconnected,blocked_manual_review,possible_disconnected_instability_or_evidence_shortfall,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,477,3.1770833333333335,0.041666666666666664,0.9583333333333334,0.4583333333333333,-0.08528645833333333,1.4,False,0.041666666666666664,0.11056111561381268,ori011,boundary,r220
remaining_review_required_677_second_priority,167,E_N007931_N009069,16105,N007931,N009069,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,7,478,3.1770833333333335,0.041666666666666664,0.9583333333333334,0.08333333333333333,-1.0022172949002217,1.4,False,0.041666666666666664,2.5,ori011,boundary,r222
remaining_review_required_677_second_priority,168,E_N000755_N000865,1531,N000755,N000865,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,7,479,3.1750000000000003,0.041666666666666664,0.9583333333333334,0.2916666666666667,-0.03901515151515152,1.2,False,0.8333333333333334,1.4984818464103549,ori110,boundary,r220
remaining_review_required_677_second_priority,169,E_N004281_N004283,7581,N004281,N004283,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,480,3.1750000000000003,0.0,1.0,0.0,0.24189526184538654,1.2,False,0.5,2.5,ori110,boundary,r221
remaining_review_required_677_second_priority,170,E_N000237_N000347,623,N000237,N000347,manual_review_possible_unintended_disconnected,blocked_manual_review,possible_disconnected_instability_or_evidence_shortfall,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,5,481,3.1729166666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,-0.21581350636866137,1.5,False,0.625,0.8234922748018364,ori110,boundary,r200
remaining_review_required_677_second_priority,171,E_N000501_N000503,873,N000501,N000503,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,7,482,3.1729166666666666,0.0,1.0,0.041666666666666664,0.02139231327048586,1.125,False,0.7916666666666666,2.5,ori110,boundary,r210
remaining_review_required_677_second_priority,172,E_N005033_N005037,8927,N005033,N005037,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,483,3.1729166666666666,0.0,1.0,0.0,0.8276595744680851,1.25,False,0.2916666666666667,2.5,ori011,boundary,r211
remaining_review_required_677_second_priority,173,E_N005159_N005163,9147,N005159,N005163,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,484,3.1729166666666666,0.0,1.0,0.0,0.7956730769230769,1.25,False,0.2916666666666667,2.5,ori011,boundary,r211
remaining_review_required_677_second_priority,174,E_N005159_N006423,11380,N005159,N006423,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,485,3.1729166666666666,0.0,1.0,0.0,0.4397810218978102,1.25,False,0.2916666666666667,2.5,ori011,boundary,r211
remaining_review_required_677_second_priority,175,E_N003018_N004157,7367,N003018,N004157,manual_review_uncertain,blocked_manual_review,uncertain_threshold_sensitive,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,4,486,3.1694444444444447,0.0,1.0,0.625,0.5040871934604905,1.1111111111111112,False,0.8333333333333334,2.023535570402136,ori011,boundary,r211
remaining_review_required_677_second_priority,176,E_N004151_N004278,9577,N004151,N004278,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,487,3.1645833333333337,0.0,1.0,0.0,0.22015404364569963,1.2,False,0.4583333333333333,2.5,ori110,boundary,r221
remaining_review_required_677_second_priority,177,E_N001631_N001635,2879,N001631,N001635,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,488,3.1625,0.0,1.0,0.0,2.01432664756447,1.25,False,0.25,2.5,ori011,boundary,r210
remaining_review_required_677_second_priority,178,E_N003899_N003903,6911,N003899,N003903,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,489,3.1625,0.0,1.0,0.0,1.1923076923076923,1.25,False,0.25,2.5,ori011,boundary,r211
remaining_review_required_677_second_priority,179,E_N000879_N000881,1533,N000879,N000881,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,490,3.154166666666667,0.0,1.0,0.0,0.2736009044657999,1.2,False,0.4166666666666667,2.5,ori110,boundary,r220
remaining_review_required_677_second_priority,180,E_N002821_N002827,5215,N002821,N002827,manual_review_uncertain,blocked_manual_review,uncertain_mixed_evidence,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,3,491,3.154166666666667,0.625,0.375,10.708333333333334,2.526053215077605,2.533333333333333,False,0.08333333333333337,1.0326483802452253,ori101,interior,r110
remaining_review_required_677_second_priority,181,E_N000503_N000624,1097,N000503,N000624,manual_review_possible_unintended_disconnected,blocked_manual_review,possible_disconnected_instability_or_evidence_shortfall,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,5,492,3.152083333333333,0.08333333333333333,0.9166666666666666,0.5416666666666666,1.0859977949283353,1.25,False,0.875,1.7880693468452007,ori011,boundary,r210
remaining_review_required_677_second_priority,182,E_N000119_N000246,2429,N000119,N000246,manual_review_uncertain,blocked_manual_review,uncertain_threshold_sensitive,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,4,493,3.141666666666667,0.16666666666666666,0.5833333333333334,0.4583333333333333,0.4350453172205438,1.6666666666666667,False,0.8333333333333334,2.5,ori110,boundary,r200
remaining_review_required_677_second_priority,183,E_N000618_N000753,1300,N000618,N000753,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,7,494,3.1416666666666666,0.0,1.0,0.0,-0.6160598179453837,1.25,False,0.16666666666666666,2.5,ori011,boundary,r210
remaining_review_required_677_second_priority,184,E_N004025_N004029,7131,N004025,N004029,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,495,3.1416666666666666,0.0,1.0,0.0,0.9582366589327146,1.25,False,0.16666666666666666,2.5,ori011,boundary,r211
remaining_review_required_677_second_priority,185,E_N000987_N001002,3751,N000987,N001002,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,496,3.1333333333333337,0.0,1.0,0.125,0.4042168674698795,1.2,False,0.3333333333333333,1.6422106995768233,ori110,boundary,r220
remaining_review_required_677_second_priority,186,E_N003023_N003133,5563,N003023,N003133,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,7,497,3.1333333333333337,0.0,1.0,0.041666666666666664,-0.019153802172670098,1.2,False,0.3333333333333333,1.8962167768516174,ori110,boundary,r220
remaining_review_required_677_second_priority,187,E_N000629_N000750,1317,N000629,N000750,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,498,3.13125,0.041666666666666664,0.9583333333333334,0.25,0.6809744779582366,1.25,False,0.4583333333333333,1.8178918293767836,ori011,boundary,r210
remaining_review_required_677_second_priority,188,E_N000750_N001889,3335,N000750,N001889,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,499,3.13125,0.0,1.0,0.0,0.3955321944809461,1.25,False,0.125,1.8178918293767836,ori011,boundary,r210
remaining_review_required_677_second_priority,189,E_N001005_N001007,1753,N001005,N001007,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,500,3.122916666666667,0.0,1.0,0.041666666666666664,0.5242548217416715,1.2,False,0.2916666666666667,2.5,ori110,boundary,r220
remaining_review_required_677_second_priority,190,E_N003399_N003401,6041,N003399,N003401,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,501,3.122916666666667,0.0,1.0,0.0,0.8480050664977834,1.2,False,0.2916666666666667,2.5,ori110,boundary,r220
remaining_review_required_677_second_priority,191,E_N001621_N001623,2861,N001621,N001623,manual_review_uncertain,blocked_manual_review,uncertain_threshold_sensitive,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,4,502,3.1208333333333336,0.125,0.75,0.4166666666666667,0.0938375350140056,1.5,False,0.5833333333333334,1.2895142205956827,ori110,near_boundary,r210
remaining_review_required_677_second_priority,192,E_N006293_N007557,13396,N006293,N007557,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,7,503,3.1208333333333336,0.0,1.0,0.0,-0.6815533980582524,1.25,False,0.08333333333333333,2.5,ori011,boundary,r212
remaining_review_required_677_second_priority,193,E_N000624_N001761,3108,N000624,N001761,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,504,3.113888888888889,0.0,1.0,0.125,0.178752107925801,1.2222222222222223,False,0.16666666666666666,2.5,ori101,boundary,r210
remaining_review_required_677_second_priority,194,E_N001631_N001637,3103,N001631,N001637,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,505,3.113888888888889,0.0,1.0,0.08333333333333333,0.050256410256410255,1.2222222222222223,False,0.16666666666666666,2.5,ori101,boundary,r210
remaining_review_required_677_second_priority,195,E_N001757_N001763,3323,N001757,N001763,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,7,506,3.113888888888889,0.0,1.0,0.08333333333333333,-0.12373968835930339,1.2222222222222223,False,0.16666666666666666,2.5,ori101,boundary,r210
remaining_review_required_677_second_priority,196,E_N001495_N001497,2641,N001495,N001497,manual_review_uncertain,blocked_manual_review,uncertain_threshold_sensitive,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,4,507,3.1104166666666666,0.125,0.5,0.4166666666666667,-0.04789719626168224,1.75,False,0.5416666666666666,1.2597752604859898,ori110,near_boundary,r200
remaining_review_required_677_second_priority,197,E_N004025_N005289,9364,N004025,N005289,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,508,3.1104166666666666,0.0,1.0,0.0,0.687192118226601,1.25,False,0.041666666666666664,2.5,ori011,boundary,r211
remaining_review_required_677_second_priority,198,E_N003436_N004575,8140,N003436,N004575,manual_review_uncertain,blocked_manual_review,uncertain_mixed_evidence,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,3,509,3.104166666666667,0.9166666666666666,0.08333333333333333,11.5,3.439087610160705,3.0,False,0.08333333333333337,0.8461977778872906,ori011,boundary,r001
remaining_review_required_677_second_priority,199,E_N000623_N000629,1307,N000623,N000629,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,510,3.1034722222222224,0.0,1.0,0.08333333333333333,0.18544809228039041,1.2222222222222223,False,0.125,2.5,ori101,boundary,r210
remaining_review_required_677_second_priority,200,E_N002135_N002262,6017,N002135,N002262,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,511,3.1020833333333337,0.0,1.0,0.0,0.6336633663366337,1.2,False,0.20833333333333334,2.5,ori110,boundary,r220
remaining_review_required_677_second_priority,201,E_N001889_N001999,3547,N001889,N001999,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,512,3.1020833333333333,0.041666666666666664,0.9583333333333334,0.125,0.21955958549222798,1.2,False,0.5416666666666666,1.6541711226812181,ori110,boundary,r220
remaining_review_required_677_second_priority,202,E_N000371_N001635,2876,N000371,N001635,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,513,3.1,0.0,1.0,0.0,1.7376543209876543,1.25,False,0.0,2.5,ori011,boundary,r210
remaining_review_required_677_second_priority,203,E_N000497_N000501,863,N000497,N000501,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,514,3.1,0.0,1.0,0.0,1.077922077922078,1.25,False,0.0,2.5,ori011,boundary,r210
remaining_review_required_677_second_priority,204,E_N000497_N001761,3096,N000497,N001761,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,515,3.1,0.0,1.0,0.0,1.4684210526315788,1.25,False,0.0,2.5,ori011,boundary,r210
remaining_review_required_677_second_priority,205,E_N000623_N000627,1083,N000623,N000627,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,516,3.1,0.0,1.0,0.0,0.45799457994579945,1.25,False,0.0,2.5,ori011,boundary,r210
remaining_review_required_677_second_priority,206,E_N000623_N001887,3316,N000623,N001887,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,517,3.1,0.0,1.0,0.0,0.9583333333333334,1.25,False,0.0,2.5,ori011,boundary,r210
remaining_review_required_677_second_priority,207,E_N000749_N000753,1303,N000749,N000753,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,518,3.1,0.0,1.0,0.0,0.3087248322147651,1.25,False,0.0,2.5,ori011,boundary,r210
remaining_review_required_677_second_priority,208,E_N001631_N002895,5112,N001631,N002895,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,519,3.1,0.0,1.0,0.0,1.2412868632707774,1.25,False,0.0,2.5,ori011,boundary,r210
remaining_review_required_677_second_priority,209,E_N001757_N001761,3099,N001757,N001761,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,520,3.1,0.0,1.0,0.0,1.1226666666666667,1.25,False,0.0,2.5,ori011,boundary,r210
remaining_review_required_677_second_priority,210,E_N001757_N003021,5332,N001757,N003021,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,521,3.1,0.0,1.0,0.0,1.4,1.25,False,0.0,2.5,ori011,boundary,r210
remaining_review_required_677_second_priority,211,E_N001883_N001887,3319,N001883,N001887,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,522,3.1,0.0,1.0,0.0,0.86810551558753,1.25,False,0.0,2.5,ori011,boundary,r210
remaining_review_required_677_second_priority,212,E_N002891_N002895,5115,N002891,N002895,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,523,3.1,0.0,1.0,0.0,1.0106382978723405,1.25,False,0.0,2.5,ori011,boundary,r210
remaining_review_required_677_second_priority,213,E_N002891_N004155,7348,N002891,N004155,manual_review_possible_unintended_missing,blocked_manual_review,possible_missing_boundary,phase2c_still_review_required,still_review_required,review_required,blocked_or_mixed_evidence_remains_unresolved,6,524,3.1,0.0,1.0,0.0,1.254335260115607,1.25,False,0.0,2.5,ori011,boundary,r211
